sma,intens,int_err,pix_var,rms,ell,ell_err,pa,pa_err,x0,x0_err,y0,y0_err,grad,grad_err,grad_r_err,rsma,mag,mag_lerr,mag_uerr,tflux_e,tflux_c,tmag_e,tmag_c,npix_e,npix_c,a3,a3_err,b3,b3_err,a4,a4_err,b4,b4_err,ndata,nflag,niter,stop,a_big,sarea,pa_norm,sbp_ori,sbp_sub,sbp,intens_sub,intens_bkg,sbp_err,sbp_low,sbp_upp,sma_asec,rsma_asec,growth_ori,growth_sub,avg_x0,avg_y0,avg_q,avg_pa,avg_bkg,intens_cor,sbp_cor,growth_cor,rad_outer,mag_tot,mag_tot_ori,mag_tot_sub
1.19696,0.04893652,0.0007280322,0.00371225,0.002624957,0.05,0.03375667,0.0,20.51582,41.0,0.02087143,41.0,0.02128442,-0.03288932,0.008227424,0.2501549,1.045972,3.275917,0.01627389,0.01603371,0.3178337,0.3178337,1.2445,1.2445,5.0,5.0,-0.008682747,0.01638305,-0.0003713232,0.01560971,-0.005020627,0.006059211,0.04534321,0.01267405,13,0,1.0,0.0,nan,2.0,0.0,-inf,-inf,-inf,0.04893652,0.0,nan,-inf,nan,7.124761904761904,1.6337762892485825,0.1978468034257251,0.1978468034257251,40.999999999999986,40.999999999999986,0.95,0.0,0.0,0.04893652,-inf,0.1978468034257251,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
1.316656,0.0449998,0.0006631588,0.00338146,0.002391053,0.05,0.02578777,0.0,15.67268,41.0,0.01753877,41.0,0.01788582,-0.03269391,0.006798357,0.2079396,1.071194,3.366973,0.01611949,0.0158836,0.3178337,0.3178337,1.2445,1.2445,5.0,5.0,-0.009091889,0.01239143,0.0004400864,0.01177235,-0.007142689,0.006671415,0.03042897,0.00886157,13,0,1.0,0.0,nan,2.0,0.0,-inf,-inf,-inf,0.0449998,0.0,nan,-inf,nan,7.837238095238095,1.6731726627210612,0.23825436385499532,0.23825436385499532,40.999999999999986,40.999999999999986,0.95,0.0,0.0,0.0449998,-inf,0.23825436385499532,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
1.448321,0.04069514,0.0006012002,0.003065531,0.002167658,0.05,0.01982999,0.0,12.0518,41.0,0.01483544,41.0,0.015129,-0.03215735,0.005581846,0.1735792,1.097024,3.476144,0.01615947,0.01592252,0.3178337,0.4825297,1.2445,0.7911898,5.0,9.0,-0.009393439,0.009347561,0.0004861527,0.008848132,-0.007187349,0.006555806,0.0184997,0.0069284,13,0,1.0,0.0,nan,2.0,0.0,-inf,-inf,-inf,0.04069514,0.0,nan,-inf,nan,8.620958333333332,1.7135188506284735,0.2824702050114515,0.2824702050114515,40.999999999999986,40.999999999999986,0.95,0.0,0.0,0.04069514,-inf,0.2824702050114515,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
1.593153,0.03603772,0.00054048,0.002755918,0.001948728,0.05,0.01428811,0.0,8.683684,41.0,0.01175832,41.0,0.01199099,-0.03143171,0.004575814,0.1455795,1.123478,3.608107,0.01640678,0.01616257,0.4825297,0.4825297,0.7911898,0.7911898,9.0,9.0,-0.007767815,0.00659073,0.001733822,0.006246586,-0.00659088,0.005636809,0.00789733,0.005421786,13,0,1.0,0.0,nan,2.0,0.0,-inf,-inf,-inf,0.03603772,0.0,nan,-inf,nan,9.48305357142857,1.7548380838956779,0.32984849925728155,0.32984849925728155,40.999999999999986,40.999999999999986,0.95,0.0,0.0,0.03603772,-inf,0.32984849925728155,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
1.752469,0.03103017,0.000489202,0.002494451,0.001763843,0.05,0.009977275,0.0,6.06375,41.0,0.00903182,41.0,0.009210537,-0.03052878,0.003812442,0.1248802,1.150569,3.77054,0.01725344,0.01698341,0.4825297,0.4825297,0.7911898,0.7911898,9.0,9.0,-0.005041446,0.00456183,0.002490619,0.004354288,-0.005305729,0.004202159,-0.002500938,0.003970604,13,0,1.0,0.0,nan,2.0,0.0,-inf,-inf,-inf,0.03103017,0.0,nan,-inf,nan,10.431363095238094,1.7971538833065015,0.3792106300097768,0.3792106300097768,40.999999999999986,40.999999999999986,0.95,0.0,0.0,0.03103017,-inf,0.3792106300097768,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
1.927716,0.0256801,0.0004550426,0.002320271,0.001640679,0.05,0.01199012,0.0,7.287067,41.0,0.01193932,41.0,0.01217556,-0.02761371,0.003249062,0.1176612,1.178313,3.976008,0.0194113,0.01907046,0.4825297,0.4825297,0.7911898,0.7911898,9.0,9.0,-0.004055936,0.005693803,0.001780786,0.005458015,-0.003056042,0.002764342,-0.01490651,0.003148312,13,0,1.0,0.0,nan,2.0,0.0,-inf,-inf,-inf,0.0256801,0.0,nan,-inf,nan,11.474499999999999,1.840489917154248,0.4286406096484915,0.4286406096484915,40.999999999999986,40.999999999999986,0.95,0.0,0.0,0.0256801,-inf,0.4286406096484915,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
2.120487,0.02035696,0.0004303737,0.002194484,0.001551735,0.05,0.02352363,0.0,13.84185,41.0,0.02512153,41.0,0.02610193,-0.01855426,0.002503798,0.1349447,1.206727,4.228218,0.02320019,0.02271449,0.5684242,0.5684242,0.6133186,0.6133186,13.0,13.0,-0.005522372,0.01082496,0.005657363,0.01081746,-0.003250481,0.003949533,-0.03163802,0.005798828,13,0,1.0,0.0,nan,2.0,0.0,-inf,-inf,-inf,0.02035696,0.0,nan,-inf,nan,12.621946428571425,1.8848707854467055,0.47605283980082397,0.47605283980082397,40.999999999999986,40.999999999999986,0.95,0.0,0.0,0.02035696,-inf,0.47605283980082397,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
2.332536,0.01642255,0.0003109054,0.001702899,0.001204132,0.05,0.01261737,0.0,7.770091,41.0,0.01549377,41.0,0.01542461,-0.01508365,0.00160985,0.1067282,1.235825,4.461399,0.02075163,0.02036274,0.6994636,0.6994636,0.3880872,0.3880872,21.0,21.0,-0.007805926,0.006008928,-0.0007325962,0.005631221,-0.003894993,0.005836361,-0.002453616,0.005470955,15,0,1.0,0.0,nan,2.0,0.0,-inf,-inf,-inf,0.01642255,0.0,nan,-inf,nan,13.884142857142857,1.930322035598599,0.5223341065925443,0.5223341065925443,40.999999999999986,40.999999999999986,0.95,0.0,0.0,0.01642255,-inf,0.5223341065925443,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
2.56579,0.01290424,0.0002105721,0.001191176,0.0008422885,0.05,0.009472095,0.0,5.668703,41.0,0.01244669,41.0,0.0127209,-0.01239831,0.001097035,0.08848264,1.265626,4.723169,0.01786317,0.01757418,0.6994636,0.6994636,0.3880872,0.3880872,21.0,21.0,-0.008702761,0.004065707,0.0007628644,0.003916265,0.001744392,0.001160507,0.01343427,0.001637951,16,0,1.0,0.0,nan,2.0,0.0,-inf,-inf,-inf,0.01290424,0.0,nan,-inf,nan,15.272559523809521,1.976869298045079,0.5663371480107194,0.5663371480107194,40.999999999999986,40.999999999999986,0.95,0.0,0.0,0.01290424,-inf,0.5663371480107194,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
2.822369,0.009723091,0.0001867838,0.001120703,0.0007924567,0.05,0.01068414,0.0,6.527427,41.0,0.01575968,41.0,0.01579349,-0.01036778,0.00084376,0.08138293,1.296145,5.030489,0.02106054,0.02065938,0.6994636,0.6994636,0.3880872,0.3880872,21.0,21.0,-0.009093257,0.004920598,0.00264092,0.004660144,-0.001253278,0.004258671,0.008681008,0.004119435,18,0,1.0,0.0,nan,2.0,0.0,-inf,-inf,-inf,0.009723091,0.0,nan,-inf,nan,16.799815476190474,2.0245389096587236,0.6064551540541299,0.6064551540541299,40.999999999999986,40.999999999999986,0.95,0.0,0.0,0.009723091,-inf,0.6064551540541299,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
3.104606,0.006796922,0.0001477246,0.0009106357,0.0006439167,0.05,0.01362368,0.0,8.003988,41.0,0.02127222,41.0,0.02212782,-0.006422252,0.0005262691,0.08194464,1.327399,5.419219,0.02385749,0.0233448,0.7448847,0.7569168,0.3197774,0.3023797,27.0,29.0,-0.008012504,0.006366481,0.003676162,0.006342563,0.0001788054,0.004662095,-0.01714926,0.004871119,19,0,1.0,0.0,nan,2.0,0.0,-inf,-inf,-inf,0.006796922,0.0,nan,-inf,nan,18.479797619047616,2.0733580281614183,0.6403889783385012,0.6403889783385012,40.999999999999986,40.999999999999986,0.95,0.0,0.0,0.006796922,-inf,0.6403889783385012,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
3.415067,0.004803065,6.980237e-05,0.0004414689,0.0003121657,0.05,0.008976026,0.0,5.599471,41.0,0.01597396,41.0,0.01646261,-0.003772284,0.0002660525,0.07052823,1.359408,5.796204,0.01589478,0.01566509,0.8000937,0.8000937,0.2421479,0.2421479,37.0,37.0,-0.008210436,0.003214708,0.01032004,0.003260601,7.461006e-05,0.003098068,0.0002614314,0.003237469,20,1,1.0,0.0,nan,2.0,0.0,-inf,-inf,-inf,0.004803065,0.0,nan,-inf,nan,20.32777976190476,2.1233544011893124,0.6694041275213423,0.6694041275213423,40.999999999999986,40.999999999999986,0.95,0.0,0.0,0.004803065,-inf,0.6694041275213423,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
3.756574,0.003514805,5.8163e-05,0.0003944806,0.0002789399,0.05,0.008481323,0.0,4.984893,41.0,0.01603178,41.0,0.01666706,-0.002930219,0.0001831896,0.06251737,1.392188,6.135247,0.01811719,0.01781959,0.8271153,0.8271153,0.2060849,0.2060849,45.0,45.0,-0.009459936,0.00366314,0.002800428,0.003619558,0.001513487,0.002964296,0.009139621,0.003017586,23,0,1.0,0.0,nan,2.0,0.0,-inf,-inf,-inf,0.003514805,0.0,nan,-inf,nan,22.36055952380952,2.1745563524506983,0.6950958288690173,0.6950958288690173,40.999999999999986,40.999999999999986,0.95,0.0,0.0,0.003514805,-inf,0.6950958288690173,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
4.132231,0.002414047,3.678015e-05,0.0002652255,0.0001875427,0.05,0.006252386,0.0,3.77193,41.0,0.01334156,41.0,0.0135221,-0.001721899,0.000103153,0.0599065,1.425759,6.543136,0.01666967,0.0164173,0.8320174,0.8531381,0.199669,0.1724517,47.0,57.0,-0.006988188,0.002832296,0.003158877,0.002730213,0.003470052,0.002362316,-0.006248299,0.00231612,26,0,1.0,0.0,nan,2.0,0.0,-inf,-inf,-inf,0.002414047,0.0,nan,-inf,nan,24.59661309523809,2.2269928743370686,0.716447010067063,0.716447010067063,40.999999999999986,40.999999999999986,0.95,0.0,0.0,0.002414047,-inf,0.716447010067063,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
4.545455,0.001702518,2.154362e-05,0.0001612177,0.0001139981,0.05,0.006057109,0.0,3.581831,41.0,0.01393865,41.0,0.0144036,-0.001101245,5.896432e-05,0.05354334,1.460139,6.922271,0.01382641,0.01365277,0.8669956,0.8731395,0.1549577,0.1472909,65.0,69.0,-0.005249302,0.002639862,0.006025665,0.00262844,0.004836641,0.00244598,0.001000698,0.002417292,28,0,1.0,0.0,nan,2.0,0.0,-inf,-inf,-inf,0.001702518,0.0,nan,-inf,nan,27.056279761904754,2.2806940009964576,0.7346672737925626,0.7346672737925626,40.999999999999986,40.999999999999986,0.95,0.0,0.0,0.001702518,-inf,0.7346672737925626,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
5.0,0.001085396,1.312604e-05,0.0001050083,7.425208e-05,0.05,0.0001169809,0.0,0.0,41.0,0.0002977049,41.0,0.0002924868,-0.04,nan,nan,1.495349,7.41103,0.01321017,0.01305147,0.875345,0.8856537,0.1445519,0.1318402,71.0,81.0,-3.490693e-05,5.73178e-05,0.0001452425,0.0001261474,0.0001206303,0.0001049758,-9.133502e-05,8.354745e-05,32,0,1.0,0.0,nan,2.0,0.0,-inf,-inf,-inf,0.001085396,0.0,nan,-inf,nan,29.76190476190476,2.3356898886410007,0.7487224150330895,0.7487224150330895,40.999999999999986,40.999999999999986,0.95,0.0,0.0,0.001085396,-inf,0.7487224150330895,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
5.5,0.0008506439,9.735985e-06,8.028499e-05,5.677006e-05,0.05,8.635969e-05,0.0,0.05124617,41.0,0.0002413041,41.0,0.0002484954,-0.032,nan,nan,1.531407,7.675631,0.01249833,0.0123562,0.8967145,0.8998663,0.1183645,0.114555,93.0,97.0,9.308792e-06,3.945458e-05,0.0001190977,0.0001027116,0.0001437981,0.0001186001,8.922485e-06,2.943179e-05,34,0,1.0,0.0,nan,2.0,0.0,-inf,-inf,-inf,0.0008506439,0.0,nan,-inf,nan,32.738095238095234,2.3920119884133717,0.762050893460556,0.762050893460556,40.999999999999986,40.999999999999986,0.95,0.0,0.0,0.0008506439,-inf,0.762050893460556,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
6.05,0.0006177058,8.558872e-06,7.362619e-05,5.206158e-05,0.05,nan,0.0,nan,41.0,nan,41.0,nan,-0.0256,nan,nan,1.568335,8.023046,0.01514927,0.01494031,0.9061807,0.9098665,0.106963,0.1025558,107.0,113.0,9.692762e-06,7.977049e-05,7.222081e-05,9.826852e-05,0.000153443,0.0001433869,6.373918e-05,9.002708e-05,37,0,1.0,4.0,nan,2.0,0.0,-inf,-inf,-inf,0.0006177058,0.0,nan,-inf,nan,36.01190476190476,2.4496922217882373,0.773762051208332,0.773762051208332,40.999999999999986,40.999999999999986,0.95,0.0,0.0,0.0006177058,-inf,0.773762051208332,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
6.655,0.0004510001,6.235973e-06,5.646914e-05,3.992971e-05,0.05,nan,0.0,nan,41.0,nan,41.0,nan,-0.02048,nan,nan,1.606153,8.364558,0.01511733,0.01490945,0.9217861,0.9217861,0.08842458,0.08842458,137.0,137.0,1.350944e-05,6.685773e-05,5.38323e-05,7.844216e-05,0.0001707162,0.0001483172,9.516472e-05,9.5388e-05,41,0,1.0,4.0,nan,2.0,0.0,-inf,-inf,-inf,0.0004510001,0.0,nan,-inf,nan,39.613095238095234,2.5087633383770225,0.7841082343129571,0.7841082343129571,40.999999999999986,40.999999999999986,0.95,0.0,0.0,0.0004510001,-inf,0.7841082343129571,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
7.3205,0.0003227799,4.161991e-06,3.904294e-05,2.760753e-05,0.05,nan,0.0,nan,41.0,nan,41.0,nan,-0.016384,nan,nan,1.644884,8.727734,0.01409093,0.01391005,0.9294453,0.9350411,0.07944045,0.07292328,159.0,177.0,7.102215e-06,5.035584e-05,2.722113e-05,5.464252e-05,0.0001468963,0.0001256275,5.211856e-05,6.022942e-05,44,1,1.0,4.0,nan,2.0,0.0,-inf,-inf,-inf,0.0003227799,0.0,nan,-inf,nan,43.57440476190476,2.5692588775051006,0.7930679736499329,0.7930679736499329,40.999999999999986,40.999999999999986,0.95,0.0,0.0,0.0003227799,-inf,0.7930679736499329,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
8.05255,0.0002364221,3.468142e-06,3.433286e-05,2.4277e-05,0.05,nan,0.0,nan,41.0,nan,41.0,nan,-0.0131072,nan,nan,1.684548,9.06578,0.01604522,0.01581102,0.9384632,0.939814,0.06895694,0.06739525,191.0,197.0,1.29823e-05,4.792964e-05,4.64033e-05,5.995854e-05,0.0001401151,0.0001196133,3.018987e-05,4.845591e-05,49,0,1.0,4.0,nan,2.0,0.0,-inf,-inf,-inf,0.0002364221,0.0,nan,-inf,nan,47.931845238095235,2.631213187254709,0.8010087384599335,0.8010087384599335,40.999999999999986,40.999999999999986,0.95,0.0,0.0,0.0002364221,-inf,0.8010087384599335,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
8.857805,0.0001746185,2.428455e-06,2.523725e-05,1.784543e-05,0.05,nan,0.0,nan,41.0,nan,41.0,nan,-0.01048576,nan,nan,1.725169,9.394774,0.01520563,0.0149954,0.9469727,0.9484153,0.05915632,0.05750364,233.0,241.0,1.259897e-05,3.884188e-05,1.497219e-05,3.953577e-05,0.0001173235,9.970371e-05,1.718229e-05,3.647523e-05,54,0,1.0,4.0,nan,2.0,0.0,-inf,-inf,-inf,0.0001746185,0.0,nan,-inf,nan,52.72502976190476,2.694661443967061,0.8081053312588719,0.8081053312588719,40.999999999999986,40.999999999999986,0.95,0.0,0.0,0.0001746185,-inf,0.8081053312588719,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
9.743586,0.0001275018,1.934299e-06,2.118918e-05,1.498302e-05,0.05,nan,0.0,nan,41.0,nan,41.0,nan,-0.00838861,nan,nan,1.766769,9.736209,0.01659795,0.01634745,0.954629,0.955708,0.05041344,0.04918692,285.0,293.0,-9.601159e-06,3.492504e-05,1.445176e-05,3.579422e-05,0.0001010884,8.670973e-05,-1.312161e-05,3.282514e-05,60,0,1.0,4.0,nan,2.0,0.0,-inf,-inf,-inf,0.0001275018,0.0,nan,-inf,nan,57.99753571428571,2.7596397076180117,0.8143752451447105,0.8143752451447105,40.999999999999986,40.999999999999986,0.95,0.0,0.0,0.0001275018,-inf,0.8143752451447105,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
10.71794,9.414078e-05,1.527684e-06,1.755175e-05,1.241096e-05,0.05,nan,0.0,nan,41.0,nan,41.0,nan,-0.006710888,nan,nan,1.809372,10.06556,0.01776342,0.01747753,0.961179,0.9622327,0.04298936,0.04179971,345.0,357.0,-2.045676e-05,3.445261e-05,2.545775e-05,3.638049e-05,9.04161e-05,7.759613e-05,-4.364586e-06,2.814874e-05,66,0,1.0,4.0,nan,2.0,0.0,-inf,-inf,-inf,9.414078e-05,0.0,nan,-inf,nan,63.797261904761896,2.8261844982722724,0.8199767673577935,0.8199767673577935,40.999999999999986,40.999999999999986,0.95,0.0,0.0,9.414078e-05,-inf,0.8199767673577935,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
11.78974,6.776189e-05,9.483678e-07,1.11408e-05,7.877735e-06,0.05,nan,0.0,nan,41.0,nan,41.0,nan,-0.00536871,nan,nan,1.853003,10.42254,0.01530325,0.01508985,0.9670563,0.9681419,0.03637056,0.03515251,421.0,437.0,-1.909613e-06,2.123109e-05,3.229688e-06,2.201441e-05,8.512975e-05,7.07131e-05,1.97795e-05,2.42702e-05,69,3,1.0,4.0,nan,2.0,0.0,-inf,-inf,-inf,6.776189e-05,0.0,nan,-inf,nan,70.1770238095238,2.8943346008030337,0.8248554601687633,0.8248554601687633,40.999999999999986,40.999999999999986,0.95,0.0,0.0,6.776189e-05,-inf,0.8248554601687633,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
12.96871,5.131924e-05,8.010407e-07,1.0005e-05,7.0746e-06,0.05,nan,0.0,nan,41.0,nan,41.0,nan,-0.004294969,nan,nan,1.897685,10.7243,0.0170809,0.01681625,0.9712967,0.972553,0.03162025,0.03021686,493.0,517.0,-1.548856e-06,2.050011e-05,1.365632e-05,2.334944e-05,7.44011e-05,6.226495e-05,3.516976e-05,3.350961e-05,78,1,1.0,4.0,nan,2.0,0.0,-inf,-inf,-inf,5.131924e-05,0.0,nan,-inf,nan,77.19470238095236,2.964127456913246,0.8293262051799305,0.8293262051799305,40.999999999999986,40.999999999999986,0.95,0.0,0.0,5.131924e-05,-inf,0.8293262051799305,21.28508629079705,0.1776765417892992,0.1776765417892992,0.1776765417892992
